HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
0.008807,-0.089113,0.992093,0.065504,0.990985,-0.006552,1.030979,-0.058957,1.162039,0.007726,-0.017307,1.947402,-0.089654,-0.084895,0.045214,0.965216,-0.069232,1.478623,1.079543,0.962324,1.032818,0.048322,0.046698,0.960118,0.030179,0.474996,0.05409,1.085295,0.937945,0.992653,-0.023535,1.582111,1.942896,0.005624,0.972148,0.923105,1.945404
-0.024869,1.021781,1.024744,0.999774,1.029701,-0.031708,0.97027,-0.001016,1.008633,0.993202,0.067523,2.030124,0.03575,0.078852,2.044153,0.407737,-0.125948,0.377141,0.968929,2.011697,1.920928,0.962889,-0.032176,1.084394,-0.011461,0.013792,0.026531,0.962506,0.932269,0.60124,0.411329,1.043725,0.990839,0.053296,1.013226,1.062578,0.920894
0.021659,1.001478,1.002655,-0.076641,1.016011,0.015596,0.989003,-0.082039,1.056233,-0.028527,0.02719,-0.009192,-0.012732,-0.026944,1.906025,1.517628,0.132281,1.027923,-0.01811,1.008792,1.93203,-0.033964,-0.008745,0.003964,-0.006356,1.519113,-0.066802,1.045199,-0.030223,-0.023323,1.560742,1.531487,0.894374,-0.039043,0.966401,0.036264,0.977416
0.000479,0.981603,0.962613,0.05789,1.055518,0.032862,1.98972,0.028884,1.964456,0.927834,-0.061045,1.032271,1.032094,-0.017934,-0.082744,1.490879,1.027202,0.922284,0.943528,0.974863,2.074597,1.004892,-0.042288,0.005006,0.002593,1.515346,0.013871,0.937308,0.502284,0.963197,-0.001712,0.48728,1.038589,-0.063053,0.936443,1.025556,0.941933
0.034579,0.947951,1.017263,0.009887,0.97162,0.041111,2.028428,0.102222,1.980292,0.965235,0.048551,-0.082678,-0.01778,0.007328,1.09266,-0.049152,-0.084187,0.070811,1.019595,-0.007696,2.021621,0.993142,-0.079812,0.097026,0.02517,0.018561,-0.007125,1.008188,0.160117,0.521498,0.413611,0.497215,0.993759,-0.012826,1.064049,0.961834,-0.016671
-0.010244,1.960134,1.979917,1.03501,2.000439,-0.015144,0.060888,0.011836,0.017068,0.016628,-0.0559,2.020397,-0.041412,-0.060788,1.042951,1.501499,-0.034184,1.512052,1.08314,1.068822,-0.057266,1.077414,-0.10815,1.037087,1.019943,1.048366,0.008838,0.934232,0.445363,0.560489,1.059677,0.05486,1.008066,-0.00549,0.929753,1.069112,1.086385
-0.024964,1.020661,0.998002,-0.001713,1.038707,-0.024529,0.952799,-0.041185,1.103632,1.028416,1.015081,1.915111,0.0575,0.007107,1.026054,-0.008403,-0.023788,0.967353,1.080159,0.913179,1.013163,0.959238,0.082191,1.039963,7e-05,1.434375,0.042794,0.963031,0.993397,-0.034552,0.520401,0.057135,-0.00188,-0.0081,1.006192,-0.07164,0.99023
-0.037309,1.098591,0.965148,-0.08174,1.036876,-0.058011,1.077306,-0.054055,-0.028026,0.897519,0.094277,2.093232,0.116985,0.012186,2.046181,0.954441,-0.026673,-0.005895,0.992694,-0.028096,0.013654,1.021903,-0.075179,0.006511,0.992482,0.373229,0.044093,1.012984,1.516983,1.558418,1.480274,0.9745,-0.012812,-0.004051,1.008967,1.105255,0.970499
0.130985,0.977363,1.037077,-0.01996,1.038085,0.004278,0.060083,-0.086849,0.989625,0.958705,-0.012392,1.941338,0.102945,0.089667,1.980258,0.051578,0.104306,0.017217,1.045818,2.068716,1.99524,0.937346,0.024604,0.84387,1.942607,0.027932,0.04506,1.053068,0.00901,1.016771,1.039843,0.416153,-0.010375,0.049924,2.030363,0.057688,-0.059818
0.04014,0.948613,0.98399,0.016403,0.953449,0.016428,1.022104,-0.033803,0.04255,0.016176,0.020722,1.048721,0.057679,-0.006102,0.967539,0.465142,-0.035578,0.421591,1.046343,1.986334,1.983093,1.015504,-0.001185,1.057425,0.027697,1.457316,-0.06881,1.026086,1.459252,0.517875,0.966194,0.03033,0.066532,-0.032202,1.033015,1.015479,1.050653
0.031631,1.083317,1.008502,-0.049016,1.036834,0.055401,1.069666,-0.02435,0.979072,-0.003565,-0.034571,1.952531,-0.053392,-0.071911,1.913891,0.002383,0.031875,1.544244,1.008905,0.008039,1.909401,1.007416,-0.063648,-0.077956,0.005934,0.456945,0.990194,1.061796,-0.035024,0.511573,-0.001602,1.022862,0.032414,0.011756,0.990342,1.024867,1.013934
-0.033602,1.030069,1.991534,0.992182,2.015592,-0.010261,0.97208,-0.034203,2.029937,0.011313,0.008127,0.033743,-0.020419,-0.030001,0.977328,1.128018,0.066641,1.104291,1.075059,2.026302,0.99655,1.03309,0.028032,0.045108,-0.002975,0.032316,0.066253,1.005679,1.565845,0.943606,0.975612,0.545912,0.848298,-0.045253,0.92053,0.99677,1.082204
-0.013199,2.015085,1.990821,1.006295,1.903001,-0.061469,0.947311,-0.098384,0.031613,0.97621,-0.022546,1.006616,-0.013207,-0.039553,0.007685,0.491934,0.99423,-0.035423,0.999559,0.032054,1.023281,0.97257,0.002571,0.971241,-0.028608,0.96997,0.029174,1.076547,0.528873,0.03512,1.57618,1.534946,1.067328,-0.021811,0.987952,1.003443,-0.038524
-0.034558,0.9031,0.958575,0.009589,1.014496,-0.015709,1.017352,0.102096,1.984384,0.005911,0.050269,-0.043006,-0.005132,-0.046031,0.01426,-0.119997,0.037084,-0.031339,0.991369,1.03831,1.98012,1.141436,0.003868,0.932732,-0.011645,0.522893,0.020664,1.009592,1.512902,0.043674,0.594084,1.077899,0.987835,0.977154,0.974983,0.978959,0.960209
0.021892,0.981236,0.949613,0.009035,1.066859,-0.003998,1.960199,-0.008649,-0.051761,1.888449,0.015026,2.017154,1.04077,-0.024539,0.982299,1.484018,-0.028901,0.022896,0.982138,1.006646,1.947909,1.000973,0.033801,0.92179,0.047438,0.01742,-0.075638,1.021868,-0.006666,1.476798,1.480331,1.00046,0.057501,-0.005206,1.042381,-0.01329,1.948511
-0.038626,0.988365,2.009164,-0.01822,1.982195,0.038558,0.982466,0.036829,0.934452,-0.001996,-0.065121,0.995687,0.000956,-0.040178,-0.016973,0.03198,-0.046961,0.011097,1.005377,-0.021741,0.056729,0.95718,0.024179,0.966394,-0.075489,1.003214,0.091716,0.968994,0.060345,1.508397,1.441859,1.007887,0.022206,0.008194,0.909363,1.019644,0.002627
0.023624,1.995012,1.900658,1.001842,2.021302,0.013183,0.000403,-0.022497,-0.03029,2.060388,0.984501,1.068019,0.020169,0.029441,0.996848,0.435591,0.064703,1.547881,0.97761,1.015628,2.007705,0.057561,-0.103955,0.031597,-0.060977,0.573748,0.064159,0.966823,0.509415,0.474916,1.505175,1.564977,0.997987,-0.107595,1.137188,0.967626,0.157082
0.017745,1.018287,0.933564,-0.011326,1.025925,0.02233,2.034253,-0.015564,-0.032533,1.005579,-0.121766,1.028664,0.094978,0.040297,-0.022032,1.016879,0.010895,0.034046,-0.028133,0.083869,1.024579,0.975647,-0.096935,0.01258,-0.003287,0.477666,-0.071687,1.923352,0.047531,1.480743,1.512874,1.043326,0.990254,0.022581,1.011093,-0.008793,-0.031678
0.018436,1.03836,0.949813,-0.001455,0.989023,0.001777,0.973044,-0.038086,1.102047,0.978852,0.026335,-0.097704,0.982728,1.025759,-9.5e-05,0.479272,0.061133,-0.035144,1.056677,-0.044196,0.01821,0.905346,0.056122,0.01739,-0.011297,0.933887,-0.044297,0.03249,1.484465,0.961369,0.057857,0.018959,2.034544,0.033618,0.964673,0.979172,2.02938
-0.100701,0.946375,1.076177,0.006748,0.992174,0.042665,0.908463,0.035064,1.920965,-0.050202,0.012475,0.983971,0.04063,-0.024456,0.973932,-0.045843,0.04566,1.046821,0.947173,2.102774,1.10745,0.953461,0.093648,-0.106471,-0.014902,0.520805,0.088319,1.009074,1.551428,0.564635,1.019485,0.539234,1.036126,-0.000287,0.890069,0.96401,1.08049
0.078745,1.019593,1.107535,0.033954,1.084571,0.018174,1.017291,-0.060784,0.961346,2.006304,-0.052152,1.86114,-0.029982,0.018831,0.937016,0.073156,0.022806,1.546404,1.093047,0.039672,-0.086135,1.005438,0.008692,0.045529,0.032822,0.069764,0.050152,1.053038,1.401235,0.540489,0.955988,0.022746,0.982281,0.010256,0.979191,0.965697,0.920094
0.005434,0.947498,0.984062,0.026616,0.94894,0.028675,0.97336,-0.071252,2.094893,-0.023315,-0.048424,1.008277,-0.022151,-0.018224,-0.0168,0.910945,0.083431,0.443877,0.894473,1.997058,2.042269,1.052402,-0.006881,1.076672,-0.036492,1.51073,-0.017029,1.037312,1.551753,0.938728,0.038141,1.074338,-0.031567,0.985718,0.963687,1.010348,-0.000815
0.054936,1.061726,1.888747,-0.102123,0.985905,0.025058,0.997014,1.057518,0.960736,1.060416,0.966586,0.046123,0.073583,-0.013638,2.005942,0.522572,-0.087381,1.494598,0.98049,1.036424,-0.044319,1.005434,-0.044599,1.029112,0.009222,1.033974,-0.008288,1.022268,1.479778,0.503025,-0.101095,0.051798,1.9847,0.052964,1.968965,1.956906,1.997873
-0.029807,2.027633,2.024499,0.04519,1.966312,-0.002821,0.87905,0.015728,1.975267,1.064424,-0.021423,-0.056343,-0.029374,0.009953,2.008103,0.976981,0.055559,0.10438,1.035819,-0.076315,1.952276,1.005122,-0.002903,1.001293,0.020942,1.104867,-0.026325,-0.050547,0.425573,0.520149,1.606119,1.411551,1.000594,-0.028532,1.063176,0.988919,1.061725
-0.012813,0.981359,0.929967,0.01637,1.047391,0.091367,0.983109,-0.001194,2.043878,1.93189,-0.050671,-0.081154,-0.004155,0.078857,-0.028676,1.438992,-0.060864,0.514855,0.911657,1.993039,2.028969,1.014049,-4.3e-05,1.068573,2.079551,0.486164,-0.03786,0.985769,1.43071,0.072156,0.993706,1.417629,1.984069,0.009282,0.969883,1.033961,2.08006
-0.028041,1.024754,0.89101,-0.022125,0.918094,-0.01768,0.983881,-0.011924,1.036995,0.969695,0.005919,0.059311,-0.046324,-0.012019,-0.038036,1.490049,0.102955,0.491762,1.037885,0.954698,0.027945,1.004962,-0.026446,0.987068,0.04874,0.955076,0.005079,0.934828,0.996251,0.087768,1.087905,1.528984,1.897421,0.05855,0.992936,0.943411,0.994845
0.02365,1.025295,2.008446,0.980176,1.979297,0.027617,0.000894,-0.094662,1.011161,1.953529,-0.013774,0.882364,-0.032123,0.004397,1.969914,0.990482,0.010971,0.473399,0.974378,0.854166,-0.027077,0.976106,0.005728,1.093621,-0.018829,1.476691,-0.063001,1.06008,1.524128,1.499068,0.977983,-0.069498,1.075069,-0.004843,0.991271,1.998412,1.918101
0.016153,0.959203,1.004275,1.019473,1.019379,0.001708,-0.011233,0.99308,-0.076533,1.987209,0.079082,1.987643,-0.008728,-0.094538,1.073212,0.06012,0.026565,0.012865,1.0698,2.027617,-0.025746,1.005133,0.016702,1.012831,-0.048657,0.998845,0.004517,0.962535,0.532321,1.028109,0.62419,0.942761,-0.038186,0.018484,1.00174,2.029922,1.962028
-0.016594,-0.100713,1.011958,0.077636,1.037762,-0.03238,1.99583,-0.040039,0.106157,1.93142,0.005676,0.93376,0.992353,-0.079311,0.09942,0.986119,0.058749,0.906853,0.948841,0.028198,1.964256,1.990019,-0.031169,0.969428,0.951237,1.438364,0.013498,0.991576,0.496873,0.977101,1.430254,1.549825,1.080176,-0.016641,0.993909,-0.032028,-0.076446
-0.011029,1.027137,1.011373,0.042254,1.041989,0.042253,1.016554,0.018006,-0.003032,0.919779,-0.049269,1.958372,0.030328,-0.023433,2.016145,0.016637,0.012255,1.033861,0.856159,0.105965,1.951588,1.079519,0.033429,-0.02303,0.014627,1.495514,0.015297,2.016048,0.560764,1.469438,1.046755,1.022966,1.997058,-0.031369,1.064605,1.06437,1.047357
0.003758,-0.048102,0.084625,-0.032647,0.12919,0.944908,-0.04518,-0.011217,2.047166,1.990716,1.0703,2.021462,1.063318,0.009491,0.938622,0.509774,-0.092387,0.996562,0.948564,1.996427,0.043631,1.155132,0.060581,-0.032635,-0.074259,0.000465,0.026382,1.032853,-0.006067,1.493733,0.571997,0.008861,0.95966,-0.013369,0.994911,1.993634,2.045032
-0.068661,0.978924,0.990048,0.03165,1.054588,0.037734,1.012841,-0.015645,1.993585,0.013544,-0.025057,2.019713,-0.100928,0.003281,-0.013887,1.014757,-0.029095,1.418338,1.062727,0.975009,-0.013019,1.04968,-0.060708,0.987493,2.037728,1.50045,0.002131,0.981321,1.035785,0.496103,0.540269,1.002323,0.895454,0.030779,1.043911,0.944801,1.943953
0.023063,1.943343,2.02692,1.061668,2.011483,0.025535,0.049089,0.101628,1.025322,-0.006015,0.987199,1.963935,1.012908,-0.0227,0.997889,1.520911,-0.007787,1.510157,1.026645,2.04929,0.985774,1.031737,0.08956,-0.06772,-0.000557,1.529993,0.122441,2.013844,0.941973,1.541562,1.029726,0.502415,1.049248,0.041342,1.085216,1.998768,1.962217
1.052939,1.002004,1.057737,0.013231,0.965389,0.049372,1.060873,1.024428,-0.027168,1.061487,0.014666,1.983309,-0.046905,-0.010971,1.011876,0.072584,0.085044,0.961462,1.041618,0.081095,1.92779,1.025209,-0.001162,0.031337,0.05536,-0.033183,-0.130231,0.995664,0.976414,0.00626,0.51049,1.462508,1.005225,0.078714,0.937739,0.987797,0.991656
0.009275,1.010464,1.102852,0.062906,0.97664,-0.047214,0.97988,-0.049984,1.027803,-0.034218,-0.02423,-0.065872,-0.052418,-0.031998,0.870925,1.51,-0.043177,1.016373,-0.006478,0.022898,1.954109,0.957213,0.030062,1.014387,0.052564,1.536571,0.081929,1.012551,0.060861,1.542169,0.075387,0.47744,1.964234,0.114039,1.075079,0.858959,0.909551
0.046139,1.083665,1.011297,0.024306,0.960197,0.043726,1.056628,0.040881,0.04594,-0.068554,0.080729,-0.028242,-0.061776,0.01086,-0.025341,1.44933,-0.041799,0.503771,1.009542,0.975693,2.057069,1.066728,-0.129524,1.092996,0.071678,-0.01139,-0.027321,1.006895,0.541304,0.941416,0.061932,1.516441,1.025205,0.037682,1.014404,0.989696,2.030139
-0.006036,1.008677,0.972391,0.002591,0.990223,-0.007159,1.070453,-0.031687,-0.064444,0.024482,-0.001064,0.061361,-0.090575,0.069784,0.044795,0.576959,0.04969,-0.040804,1.00806,1.977322,-0.041685,0.953165,-0.010137,0.973494,0.037506,-0.07317,0.040619,0.016745,0.511709,0.518053,1.511003,0.030631,-0.05825,0.911187,1.976426,1.97532,-0.057363
0.019059,0.94232,0.970007,0.039034,1.058092,-0.062121,0.966266,0.090171,1.962128,2.043388,0.991543,0.017926,0.043369,0.053332,1.062403,1.020071,-0.025691,0.035618,0.950756,0.958397,1.071012,0.927918,-0.046663,0.96454,-0.055376,0.998567,0.063255,0.969285,1.010925,0.46204,-0.085238,1.538473,0.975469,0.061775,0.89487,1.016054,0.922902
0.01516,-0.000803,-0.107464,0.004933,0.044067,-0.015005,1.112716,-0.02849,-0.011829,1.027329,-0.037378,-0.003874,0.035304,0.025434,-0.042423,1.069133,-0.143236,0.479248,0.01661,1.062411,-0.025027,1.081802,0.077404,-0.034538,-0.084794,1.578096,0.082908,1.099074,1.512273,0.854945,1.008196,1.000291,0.898844,-0.020288,1.103154,1.012181,0.942102
-0.021368,1.977675,1.990814,0.043723,1.91266,0.061584,0.975072,-0.017571,1.03118,1.076542,-0.014323,1.940262,-0.039029,-0.057622,0.033205,0.009023,-0.001777,0.043506,1.045484,1.032459,1.071992,0.995515,0.080492,0.977096,-0.080253,1.066176,0.161977,1.082472,0.53892,1.533737,-0.007467,-0.07577,1.99681,0.93582,1.974484,1.0436,-0.008877
-0.016523,0.91763,1.070116,0.053392,1.059027,-0.108672,1.083879,-0.03344,1.993181,1.054951,-0.046531,-0.086707,0.034408,0.000273,2.014754,1.443602,-0.042473,-0.052236,1.013359,1.131626,2.005583,0.975634,0.071736,1.040292,1e-05,1.078116,1.006706,1.001667,0.429657,-0.008209,1.525784,1.558257,2.016269,-0.012741,0.982243,1.000814,-0.007894
-0.081277,2.025701,1.989041,1.028765,1.982772,0.062649,1.032702,-0.093848,0.033471,2.045571,0.00431,1.053567,0.073825,-0.040054,1.966237,0.492696,-0.024164,-0.027092,0.966578,1.019093,0.004895,0.941191,-0.020679,-0.082545,0.06096,1.424652,0.017646,0.976895,1.478139,1.10434,0.023565,0.944063,-0.049218,0.008595,0.997838,1.108215,0.087052
-0.060919,1.006672,0.939848,-0.010432,0.993567,0.06658,1.897233,0.006513,0.985773,0.040372,0.012087,-0.008018,-0.014157,0.004367,0.991413,1.034935,0.046441,1.525256,0.891274,0.988182,-0.065863,1.144904,-0.120057,1.022366,0.001054,1.43533,0.018007,1.050474,0.085854,1.529835,0.478393,0.940744,0.99193,0.050871,1.005303,2.104801,-0.004663
1.041448,-0.062855,0.074854,-0.048958,-0.07689,1.033071,0.004106,-0.038459,1.011768,1.007928,-0.069522,0.92085,0.013695,0.089325,1.00402,0.458368,0.938736,1.59895,0.970651,1.125663,1.964642,1.069222,-0.042176,-0.021068,0.119932,1.018925,-0.05376,-0.032472,1.436803,0.031995,1.508215,0.468938,1.040701,0.018705,1.035252,1.056622,0.943768
-0.022829,2.010109,1.917324,0.96601,1.906386,-0.000971,-0.025603,0.02025,1.006189,2.095586,-0.092244,-0.057913,-0.023253,0.114599,-0.001183,1.040381,-0.063962,0.533985,1.017182,1.972015,0.004533,0.895208,0.00746,0.989433,-0.052409,1.570768,0.043179,0.992638,0.479051,1.460818,0.574695,1.031079,-0.059893,-0.059649,0.893221,-0.009299,-0.04526
0.000802,0.905976,0.993014,0.101858,1.068193,-0.014398,0.981619,0.93379,-0.028899,-0.006182,-0.075399,2.012053,0.022371,-0.027448,2.031228,0.93543,-0.005061,-0.097782,1.052676,-0.054246,-0.054548,0.933962,-0.021033,0.052485,0.040371,1.50174,0.006336,1.075201,0.438595,0.036999,0.50732,0.50055,0.963413,-0.038549,1.10338,0.98969,0.071799
-0.086187,0.956241,1.056815,-0.023727,1.005538,-0.064839,0.933026,0.081833,0.140568,0.006303,-0.032373,-0.029904,0.00263,-0.076032,0.080926,1.043368,0.015349,1.563836,0.952442,0.07588,-0.02024,1.08716,0.044633,0.928112,0.018941,0.943022,-0.06723,0.92379,0.500573,-0.009714,0.96784,0.007423,1.002584,-0.064189,1.081594,1.040099,-0.01837
-0.013577,0.977534,1.952381,0.895634,2.056533,-0.048284,0.989678,0.053506,2.041367,2.045718,-0.000145,-0.02412,0.035772,-0.044335,0.994853,0.011054,0.025599,0.987687,1.068507,0.939353,2.018162,1.017449,-0.067527,1.007827,0.020176,-0.027052,-0.008417,1.009896,0.466214,0.524151,1.054105,1.024665,1.946358,-0.150352,1.044246,1.001577,2.054773
0.074298,1.054224,0.981028,-0.005835,1.060232,0.028436,1.080713,-0.013819,1.01547,0.997848,0.093124,1.952445,0.00377,-0.014422,2.077206,0.95366,-0.002618,-0.019562,1.035122,-0.055331,-0.011312,1.938987,0.046733,1.066866,-0.031548,0.993354,0.045678,1.063312,0.47163,0.014603,1.504535,1.446102,1.993526,0.091254,1.063969,0.946006,-0.032407
0.068027,0.931055,2.026792,-0.056823,1.095176,-0.01324,0.009312,-0.004743,1.879034,1.987608,0.0558,2.009819,0.005628,-0.012922,2.004586,-0.010848,0.039458,-0.028902,1.032658,2.059221,-0.013422,0.996726,-0.001935,-0.010627,-0.00076,1.018391,1.03572,0.948036,0.51505,1.007359,0.440392,0.93042,-0.068847,0.043203,0.967804,0.96789,2.078955
-0.013448,0.968545,0.997937,-0.034717,1.094324,0.00352,1.121585,-0.029495,0.995586,-0.04617,0.055477,0.003907,0.012665,0.011006,1.038161,0.49137,0.044179,0.960448,1.080427,1.012624,0.012315,0.966049,0.037032,1.002484,-0.037738,-0.005969,0.02638,0.877986,0.008752,0.499067,0.950513,1.002755,-0.022762,0.036766,0.998017,1.009747,0.029495
0.014129,0.922862,0.949578,0.019526,1.019563,-0.135636,0.991889,0.003699,2.050404,2.045298,0.008313,-0.074788,-0.002369,-0.06983,0.88951,0.117923,0.031108,-0.026709,0.977729,1.969411,1.012918,0.967784,0.061033,0.897008,0.038862,0.415209,0.05131,1.001479,0.62042,1.47815,0.013941,1.549768,1.089167,0.042032,1.044072,0.982692,1.067278
0.000143,1.03538,1.037191,0.044004,1.046472,0.009164,0.92227,0.079738,-0.095455,0.017896,-0.013812,1.048715,1.012852,0.101512,0.946107,0.945715,0.101341,1.001791,1.103949,0.935793,1.928151,1.032939,-0.0292,1.010099,-0.015476,0.065989,0.003283,1.062223,0.489592,0.45793,1.520404,0.548071,0.013099,-0.016973,0.978183,0.964751,0.942089
-0.11178,2.095135,1.995652,0.937844,2.015966,0.031698,-0.089666,-0.110161,-0.077593,0.060034,-0.011686,-0.060716,-0.006762,-0.084364,1.9953,1.516221,0.057861,0.979646,0.923969,0.060232,2.036253,1.015891,-0.090314,0.121275,-0.074221,1.525073,0.987655,0.021949,0.0618,0.08881,0.513647,0.0201,0.913456,-0.00927,1.875957,2.022344,2.045022
0.057881,0.977623,0.989691,0.006672,0.979904,0.042867,0.960419,0.014058,2.127608,0.937244,0.010211,1.055329,0.119528,0.049115,1.009695,-0.036746,0.047522,1.531931,1.02078,0.053822,0.050241,1.034063,0.023234,0.901368,-0.047296,0.065406,0.022776,1.028848,0.569957,1.523194,1.48964,1.04081,1.023196,0.075511,0.969716,1.011771,1.922715
-0.061439,0.987728,1.058697,-0.061748,0.980029,0.025405,0.879487,0.036228,-0.087005,1.053982,-0.085487,0.976553,-0.029422,0.03993,-0.013487,0.480625,-0.058333,1.46677,1.042028,1.980579,0.048557,1.003361,-0.031548,1.062968,2.052206,0.416317,0.024239,1.0477,0.987742,1.005561,1.598041,-0.038376,2.056838,0.011423,0.976851,0.995216,1.947563
0.025599,0.951928,1.022218,0.03643,0.925687,0.024635,-0.005708,0.011724,0.023877,1.051689,0.000167,-0.050837,-0.073563,-0.06506,0.909373,0.035503,0.013278,0.037483,0.996556,-0.025546,1.960008,1.078424,-0.026185,-0.012235,-0.068043,1.009204,0.048709,0.982304,0.649933,-0.021536,-0.061624,0.035402,1.014808,0.056946,0.993324,0.993343,0.996084
0.057688,1.008652,2.027361,0.986146,1.949954,0.000239,0.976269,-0.055866,1.959252,1.919069,0.107537,1.021192,-0.015202,-0.008469,2.052672,0.03082,0.00399,0.986491,0.985813,0.017217,1.110793,1.092811,-0.034479,1.029899,0.015297,1.477273,0.02448,0.975417,1.478138,0.049068,0.03319,-0.070772,0.968164,-0.01127,0.956955,0.969478,1.999358
0.010714,0.984348,0.994805,-0.031146,1.098047,-0.021617,-0.062767,-0.070622,1.980619,1.002616,0.021967,1.964519,0.067254,-0.049589,1.936265,0.448344,-0.033694,1.011712,1.066055,1.927102,1.936711,0.986286,-0.060531,0.043551,-0.074433,0.973369,-0.077086,0.928156,1.553032,1.065137,0.512569,0.587142,1.970586,0.089252,0.962579,0.965695,1.963332
1.020811,0.056874,-0.040244,0.044758,0.005104,1.000479,0.010469,-0.046204,0.958965,0.934074,0.957839,1.023202,-0.087782,0.010682,0.005773,1.021289,-0.068936,1.501041,0.87049,1.956591,0.043007,0.921073,0.021096,0.052602,-0.055502,0.427597,-0.022011,1.013933,0.976084,1.451771,0.387596,0.418019,1.894123,0.003767,1.054402,-0.057459,0.014899
-0.044936,0.948564,0.953385,0.029012,1.059891,-0.038969,1.095517,-0.027749,0.8919,0.985013,0.109012,0.010026,1.073931,0.000123,1.96427,-0.050746,0.005698,1.59479,1.057571,1.038088,2.009968,0.996021,-0.024644,-0.028563,-0.064963,0.579921,0.045589,1.050649,0.518032,1.423408,1.556979,0.893371,2.042522,-0.067142,1.045688,0.892527,1.051955
-0.012575,1.994479,1.972267,0.946596,1.964365,-0.005619,0.012249,-0.097094,0.94141,1.009494,-0.072378,0.948625,-0.008186,0.063621,2.024605,0.877209,0.037753,0.059352,-0.101498,0.081806,0.030169,1.047462,-0.060156,0.910056,-0.088726,0.007768,-0.01093,0.99194,1.580552,0.459997,0.035185,-0.052536,0.09947,-0.075859,0.994128,-0.091408,1.008781
-0.021301,1.013505,0.978772,-0.019615,0.991388,0.026251,1.044998,-0.043613,0.036894,1.027267,0.022419,2.0827,-0.00862,0.062849,0.909667,0.973925,1.058465,1.061332,0.958502,0.968222,0.973034,0.979154,-0.022907,-0.021393,-0.078793,0.986833,-0.003747,1.025158,0.445483,1.404946,0.08368,1.511942,0.075743,-0.007354,1.018624,1.021432,0.975242
0.038451,2.002756,2.019271,1.007472,1.963136,0.047915,1.018955,0.072352,0.054993,1.978916,-0.039416,2.00059,0.016555,0.060152,0.903056,0.451605,-0.022438,0.981776,0.983487,0.956972,0.933178,1.993907,-0.089885,0.969962,0.038282,0.575972,0.03974,1.007355,0.015881,-0.021856,0.535338,1.023019,1.01677,0.085905,1.04844,0.972337,2.017458
0.038126,0.99925,1.024062,-0.016045,0.983665,-0.046336,0.905216,-0.002124,2.009479,2.021754,-0.134407,1.899114,0.040538,-0.030772,0.041784,0.531869,-0.037411,1.477026,1.061172,0.975634,1.925581,0.904548,-0.0482,-0.041062,0.028735,0.524831,-0.010836,1.03725,-0.045849,0.50893,1.526792,0.97536,0.997563,-0.018523,0.962396,0.90288,2.007598
0.138392,1.009289,0.92296,-0.03994,0.977922,0.012036,1.116586,-0.091336,2.002454,-0.036827,-0.092475,1.010066,0.985493,-0.004447,0.928845,0.453959,-0.018393,0.97382,0.881642,0.990189,2.012208,0.988182,0.06516,-0.035715,-0.123147,0.556529,0.101301,0.93345,0.512314,1.478312,0.999515,1.497671,2.125881,1.101386,1.963494,0.952395,1.019575
0.006855,0.983368,0.022292,0.10979,1.006921,0.04927,0.961462,0.064342,0.976923,0.957795,-0.008736,1.108279,-0.03499,-0.013328,0.030334,1.496618,-0.023194,1.555964,0.969895,0.014181,0.02028,0.927914,0.020877,0.968952,0.013011,1.381198,0.028079,0.946642,0.516745,1.014775,0.058626,0.585338,0.026976,-0.047676,1.988997,0.968067,1.953385
1.109198,0.011413,0.010383,1.041318,-0.013157,1.002888,-0.028532,0.024984,-0.014851,0.011556,-0.004967,-0.028826,-0.06737,0.04403,0.921463,1.569717,0.003436,1.483469,0.009783,0.060676,0.992021,1.04585,-0.034378,0.970115,-0.012194,0.933486,-0.040429,0.888541,0.024642,-0.018862,0.488953,0.080612,1.037964,-0.100135,1.004683,2.069411,2.057591
0.047204,0.936022,0.982394,-0.079405,1.006455,-0.079056,0.964015,-0.025088,1.002716,0.035752,-0.055116,0.991057,-0.065897,0.001648,0.104394,0.009968,0.055002,1.068817,0.961014,2.036875,1.090646,0.941685,0.063856,0.014542,-0.032726,0.964234,0.011757,1.003043,0.02604,0.923566,1.042725,1.584994,1.005403,-0.025829,1.038409,0.999881,1.037215
-0.031299,2.013374,1.959541,1.050434,2.046017,-0.030304,0.899434,0.156127,2.061463,0.020233,-0.012351,2.031466,-0.007144,-0.047916,0.913791,0.940121,-0.013388,-0.028356,0.990173,1.047607,2.011622,0.009301,-0.050498,-0.044963,-0.012328,1.459331,0.036699,1.040087,0.987545,0.484316,1.005577,0.487351,2.007572,0.016022,1.009612,1.020555,0.971002
0.071945,2.001719,1.978836,1.018819,2.017146,-0.019501,1.013115,-0.099081,0.000985,1.021267,-0.036828,-0.033336,1.002228,-0.0506,1.067194,0.053357,-0.083229,0.451086,1.009358,0.897268,1.032394,1.01416,0.063644,-0.010104,-0.005614,0.475175,0.023733,0.945919,0.990448,-0.022212,0.461553,0.984184,-0.021172,-0.061185,1.015935,1.016792,-0.101037
